#t, flux, occultation
0.52000, 1.00123,
0.52000, 1.00113,
0.53000, 1.00162,
0.53000, 1.00145,
0.53000, 1.00118,
0.54000, 1.00175,
0.54000, 1.00158,
0.54000, 1.00133,
0.54000, 1.00107,
0.55000, 1.00183,
0.55000, 1.00156,
0.55000, 1.00135,
0.55000, 1.00116,
0.56000, 1.00132,
0.56000, 1.00103,
